Dates	variable	value	upper_ci	color	type
2020-08-08	mod_2	69900	422410	Soc. Dist. + Travel Ban	solid
2020-08-08	mod_3	426195	2801968	No Intervention	solid
2020-08-08	mod_4	58837	352567	Moderate return	solid
2020-08-08	mod_5	344281	2397251	Normal (pre-intervention)	solid
2020-08-08	mod_6	20549	96362	Cautious return	solid
2020-08-09	mod_2	72616	443662	Soc. Dist. + Travel Ban	solid
2020-08-09	mod_3	444370	2902143	No Intervention	solid
2020-08-09	mod_4	61155	369873	Moderate return	solid
2020-08-09	mod_5	360295	2496201	Normal (pre-intervention)	solid
2020-08-09	mod_6	21003	99708	Cautious return	solid
2020-08-10	mod_2	75438	466222	Soc. Dist. + Travel Ban	solid
2020-08-10	mod_3	462913	2996340	No Intervention	solid
2020-08-10	mod_4	63550	388851	Moderate return	solid
2020-08-10	mod_5	376722	2592554	Normal (pre-intervention)	solid
2020-08-10	mod_6	21469	102654	Cautious return	solid
2020-08-11	mod_2	78346	488421	Soc. Dist. + Travel Ban	solid
2020-08-11	mod_3	481805	3093507	No Intervention	solid
2020-08-11	mod_4	66032	408125	Moderate return	solid
2020-08-11	mod_5	393536	2690695	Normal (pre-intervention)	solid
2020-08-11	mod_6	21950	106119	Cautious return	solid
2020-08-12	mod_2	81356	512065	Soc. Dist. + Travel Ban	solid
2020-08-12	mod_3	501055	3184568	No Intervention	solid
2020-08-12	mod_4	68607	428637	Moderate return	solid
2020-08-12	mod_5	410719	2785841	Normal (pre-intervention)	solid
2020-08-12	mod_6	22442	109484	Cautious return	solid
2020-08-13	mod_2	84472	538306	Soc. Dist. + Travel Ban	solid
2020-08-13	mod_3	520642	3274063	No Intervention	solid
2020-08-13	mod_4	71274	449872	Moderate return	solid
2020-08-13	mod_5	428274	2881470	Normal (pre-intervention)	solid
2020-08-13	mod_6	22949	113031	Cautious return	solid
2020-08-14	mod_2	87686	562646	Soc. Dist. + Travel Ban	solid
2020-08-14	mod_3	540532	3367796	No Intervention	solid
2020-08-14	mod_4	74033	472741	Moderate return	solid
2020-08-14	mod_5	446184	2977185	Normal (pre-intervention)	solid
2020-08-14	mod_6	23465	116435	Cautious return	solid
2020-08-15	mod_2	90996	590343	Soc. Dist. + Travel Ban	solid
2020-08-15	mod_3	560736	3459795	No Intervention	solid
2020-08-15	mod_4	76882	495513	Moderate return	solid
2020-08-15	mod_5	464444	3069271	Normal (pre-intervention)	solid
2020-08-15	mod_6	23999	120568	Cautious return	solid
2020-08-16	mod_2	94405	617828	Soc. Dist. + Travel Ban	solid
2020-08-16	mod_3	581218	3547914	No Intervention	solid
2020-08-16	mod_4	79832	520297	Moderate return	solid
2020-08-16	mod_5	483051	3164628	Normal (pre-intervention)	solid
2020-08-16	mod_6	24546	124459	Cautious return	solid
2020-08-17	mod_2	97916	646821	Soc. Dist. + Travel Ban	solid
2020-08-17	mod_3	601986	3638790	No Intervention	solid
2020-08-17	mod_4	82872	545213	Moderate return	solid
2020-08-17	mod_5	501985	3256458	Normal (pre-intervention)	solid
2020-08-17	mod_6	25103	128313	Cautious return	solid
2020-08-18	mod_2	101529	677067	Soc. Dist. + Travel Ban	solid
2020-08-18	mod_3	623021	3723555	No Intervention	solid
2020-08-18	mod_4	86006	571034	Moderate return	solid
2020-08-18	mod_5	521221	3347195	Normal (pre-intervention)	solid
2020-08-18	mod_6	25676	132433	Cautious return	solid
2020-08-19	mod_2	105257	707093	Soc. Dist. + Travel Ban	solid
2020-08-19	mod_3	644304	3808675	No Intervention	solid
2020-08-19	mod_4	89244	598979	Moderate return	solid
2020-08-19	mod_5	540755	3438828	Normal (pre-intervention)	solid
2020-08-19	mod_6	26267	136756	Cautious return	solid
2020-08-20	mod_2	109089	739856	Soc. Dist. + Travel Ban	solid
2020-08-20	mod_3	665823	3890758	No Intervention	solid
2020-08-20	mod_4	92586	627888	Moderate return	solid
2020-08-20	mod_5	560586	3527977	Normal (pre-intervention)	solid
2020-08-20	mod_6	26871	141226	Cautious return	solid
2020-08-21	mod_2	113037	772108	Soc. Dist. + Travel Ban	solid
2020-08-21	mod_3	687578	3974722	No Intervention	solid
2020-08-21	mod_4	96031	656558	Moderate return	solid
2020-08-21	mod_5	580699	3614315	Normal (pre-intervention)	solid
2020-08-21	mod_6	27492	145702	Cautious return	solid
2020-08-22	mod_2	117087	806473	Soc. Dist. + Travel Ban	solid
2020-08-22	mod_3	709541	4055142	No Intervention	solid
2020-08-22	mod_4	99570	686190	Moderate return	solid
2020-08-22	mod_5	601064	3700177	Normal (pre-intervention)	solid
2020-08-22	mod_6	28128	150517	Cautious return	solid
2020-08-23	mod_2	121249	841749	Soc. Dist. + Travel Ban	solid
2020-08-23	mod_3	731687	4134860	No Intervention	solid
2020-08-23	mod_4	103207	717940	Moderate return	solid
2020-08-23	mod_5	621685	3782184	Normal (pre-intervention)	solid
2020-08-23	mod_6	28781	155498	Cautious return	solid
2020-08-24	mod_2	125510	877400	Soc. Dist. + Travel Ban	solid
2020-08-24	mod_3	754037	4212968	No Intervention	solid
2020-08-24	mod_4	106949	750723	Moderate return	solid
2020-08-24	mod_5	642554	3865673	Normal (pre-intervention)	solid
2020-08-24	mod_6	29448	160702	Cautious return	solid
2020-08-25	mod_2	129892	916729	Soc. Dist. + Travel Ban	solid
2020-08-25	mod_3	776545	4285398	No Intervention	solid
2020-08-25	mod_4	110803	784180	Moderate return	solid
2020-08-25	mod_5	663636	3949108	Normal (pre-intervention)	solid
2020-08-25	mod_6	30134	165486	Cautious return	solid
2020-08-26	mod_2	134386	954961	Soc. Dist. + Travel Ban	solid
2020-08-26	mod_3	799196	4360531	No Intervention	solid
2020-08-26	mod_4	114761	818205	Moderate return	solid
2020-08-26	mod_5	684929	4026393	Normal (pre-intervention)	solid
2020-08-26	mod_6	30834	170557	Cautious return	solid
2020-08-27	mod_2	138985	995744	Soc. Dist. + Travel Ban	solid
2020-08-27	mod_3	821999	4430800	No Intervention	solid
2020-08-27	mod_4	118829	855904	Moderate return	solid
2020-08-27	mod_5	706423	4105142	Normal (pre-intervention)	solid
2020-08-27	mod_6	31551	176172	Cautious return	solid
2020-08-28	mod_2	143699	1036028	Soc. Dist. + Travel Ban	solid
2020-08-28	mod_3	844946	4501265	No Intervention	solid
2020-08-28	mod_4	122996	893212	Moderate return	solid
2020-08-28	mod_5	728119	4186447	Normal (pre-intervention)	solid
2020-08-28	mod_6	32290	181876	Cautious return	solid
2020-08-29	mod_2	148528	1078177	Soc. Dist. + Travel Ban	solid
2020-08-29	mod_3	868000	4566252	No Intervention	solid
2020-08-29	mod_4	127271	930530	Moderate return	solid
2020-08-29	mod_5	749980	4260642	Normal (pre-intervention)	solid
2020-08-29	mod_6	33045	187488	Cautious return	solid
2020-08-30	mod_2	153465	1122502	Soc. Dist. + Travel Ban	solid
2020-08-30	mod_3	891154	4633536	No Intervention	solid
2020-08-30	mod_4	131652	969272	Moderate return	solid
2020-08-30	mod_5	771992	4333279	Normal (pre-intervention)	solid
2020-08-30	mod_6	33818	193437	Cautious return	solid
2020-08-31	mod_2	158506	1167391	Soc. Dist. + Travel Ban	solid
2020-08-31	mod_3	914391	4696254	No Intervention	solid
2020-08-31	mod_4	136149	1010702	Moderate return	solid
2020-08-31	mod_5	794154	4401623	Normal (pre-intervention)	solid
2020-08-31	mod_6	34610	199502	Cautious return	solid
2020-09-01	mod_2	163664	1211792	Soc. Dist. + Travel Ban	solid
2020-09-01	mod_3	937718	4752857	No Intervention	solid
2020-09-01	mod_4	140754	1052013	Moderate return	solid
2020-09-01	mod_5	816439	4471181	Normal (pre-intervention)	solid
2020-09-01	mod_6	35418	205431	Cautious return	solid
2020-09-02	mod_2	168929	1257663	Soc. Dist. + Travel Ban	solid
2020-09-02	mod_3	961095	4811552	No Intervention	solid
2020-09-02	mod_4	145456	1092943	Moderate return	solid
2020-09-02	mod_5	838846	4537732	Normal (pre-intervention)	solid
2020-09-02	mod_6	36246	212245	Cautious return	solid
2020-09-03	mod_2	174307	1303852	Soc. Dist. + Travel Ban	solid
2020-09-03	mod_3	984522	4868960	No Intervention	solid
2020-09-03	mod_4	150273	1136583	Moderate return	solid
2020-09-03	mod_5	861361	4607863	Normal (pre-intervention)	solid
2020-09-03	mod_6	37097	218766	Cautious return	solid
2020-09-04	mod_2	179794	1351666	Soc. Dist. + Travel Ban	solid
2020-09-04	mod_3	1008012	4924488	No Intervention	solid
2020-09-04	mod_4	155193	1180840	Moderate return	solid
2020-09-04	mod_5	883992	4669225	Normal (pre-intervention)	solid
2020-09-04	mod_6	37970	225750	Cautious return	solid
2020-09-05	mod_2	185390	1398918	Soc. Dist. + Travel Ban	solid
2020-09-05	mod_3	1031548	4979006	No Intervention	solid
2020-09-05	mod_4	160219	1224383	Moderate return	solid
2020-09-05	mod_5	906702	4732517	Normal (pre-intervention)	solid
2020-09-05	mod_6	38861	232553	Cautious return	solid
2020-09-06	mod_2	191102	1448493	Soc. Dist. + Travel Ban	solid
2020-09-06	mod_3	1055083	5033059	No Intervention	solid
2020-09-06	mod_4	165348	1270580	Moderate return	solid
2020-09-06	mod_5	929483	4793223	Normal (pre-intervention)	solid
2020-09-06	mod_6	39775	239997	Cautious return	solid
2020-09-07	mod_2	196907	1498500	Soc. Dist. + Travel Ban	solid
2020-09-07	mod_3	1078636	5082937	No Intervention	solid
2020-09-07	mod_4	170582	1316892	Moderate return	solid
2020-09-07	mod_5	952326	4851620	Normal (pre-intervention)	solid
2020-09-07	mod_6	40702	247179	Cautious return	solid
2020-09-08	mod_2	202822	1549077	Soc. Dist. + Travel Ban	solid
2020-09-08	mod_3	1102183	5133488	No Intervention	solid
2020-09-08	mod_4	175922	1364870	Moderate return	solid
2020-09-08	mod_5	975223	4905920	Normal (pre-intervention)	solid
2020-09-08	mod_6	41657	255446	Cautious return	solid
2020-09-09	mod_2	208845	1601169	Soc. Dist. + Travel Ban	solid
2020-09-09	mod_3	1125717	5179945	No Intervention	solid
2020-09-09	mod_4	181372	1414359	Moderate return	solid
2020-09-09	mod_5	998180	4962194	Normal (pre-intervention)	solid
2020-09-09	mod_6	42629	262679	Cautious return	solid
2020-09-10	mod_2	214978	1651609	Soc. Dist. + Travel Ban	solid
2020-09-10	mod_3	1149240	5224757	No Intervention	solid
2020-09-10	mod_4	186919	1461718	Moderate return	solid
2020-09-10	mod_5	1021154	5015577	Normal (pre-intervention)	solid
2020-09-10	mod_6	43625	270985	Cautious return	solid
2020-09-11	mod_2	221209	1703651	Soc. Dist. + Travel Ban	solid
2020-09-11	mod_3	1172747	5268338	No Intervention	solid
2020-09-11	mod_4	192570	1512369	Moderate return	solid
2020-09-11	mod_5	1044154	5066878	Normal (pre-intervention)	solid
2020-09-11	mod_6	44643	279715	Cautious return	solid
2020-09-12	mod_2	227547	1755105	Soc. Dist. + Travel Ban	solid
2020-09-12	mod_3	1196215	5311488	No Intervention	solid
2020-09-12	mod_4	198315	1562151	Moderate return	solid
2020-09-12	mod_5	1067165	5115614	Normal (pre-intervention)	solid
2020-09-12	mod_6	45679	288413	Cautious return	solid
2020-09-13	mod_2	233975	1806475	Soc. Dist. + Travel Ban	solid
2020-09-13	mod_3	1219634	5350435	No Intervention	solid
2020-09-13	mod_4	204176	1613033	Moderate return	solid
2020-09-13	mod_5	1090176	5163586	Normal (pre-intervention)	solid
2020-09-13	mod_6	46742	296430	Cautious return	solid
2020-09-14	mod_2	240515	1857389	Soc. Dist. + Travel Ban	solid
2020-09-14	mod_3	1243022	5390560	No Intervention	solid
2020-09-14	mod_4	210131	1666706	Moderate return	solid
2020-09-14	mod_5	1113205	5208732	Normal (pre-intervention)	solid
2020-09-14	mod_6	47831	306236	Cautious return	solid
2020-09-15	mod_2	247146	1911005	Soc. Dist. + Travel Ban	solid
2020-09-15	mod_3	1266333	5428413	No Intervention	solid
2020-09-15	mod_4	216190	1714541	Moderate return	solid
2020-09-15	mod_5	1136195	5253718	Normal (pre-intervention)	solid
2020-09-15	mod_6	48940	315324	Cautious return	solid
2020-09-16	mod_2	253866	1960847	Soc. Dist. + Travel Ban	solid
2020-09-16	mod_3	1289595	5464002	No Intervention	solid
2020-09-16	mod_4	222340	1764501	Moderate return	solid
2020-09-16	mod_5	1159172	5293433	Normal (pre-intervention)	solid
2020-09-16	mod_6	50074	325125	Cautious return	solid
2020-09-17	mod_2	260696	2013664	Soc. Dist. + Travel Ban	solid
2020-09-17	mod_3	1312767	5500456	No Intervention	solid
2020-09-17	mod_4	228589	1815969	Moderate return	solid
2020-09-17	mod_5	1182138	5332513	Normal (pre-intervention)	solid
2020-09-17	mod_6	51230	334868	Cautious return	solid
2020-09-18	mod_2	267608	2065691	Soc. Dist. + Travel Ban	solid
2020-09-18	mod_3	1335856	5529982	No Intervention	solid
2020-09-18	mod_4	234931	1866566	Moderate return	solid
2020-09-18	mod_5	1205034	5371611	Normal (pre-intervention)	solid
2020-09-18	mod_6	52415	345527	Cautious return	solid
2020-09-19	mod_2	274616	2117640	Soc. Dist. + Travel Ban	solid
2020-09-19	mod_3	1358869	5559992	No Intervention	solid
2020-09-19	mod_4	241373	1916877	Moderate return	solid
2020-09-19	mod_5	1227878	5407589	Normal (pre-intervention)	solid
2020-09-19	mod_6	53617	355771	Cautious return	solid
2020-09-20	mod_2	281712	2170493	Soc. Dist. + Travel Ban	solid
2020-09-20	mod_3	1381795	5588870	No Intervention	solid
2020-09-20	mod_4	247917	1968275	Moderate return	solid
2020-09-20	mod_5	1250697	5445109	Normal (pre-intervention)	solid
2020-09-20	mod_6	54847	366121	Cautious return	solid
2020-09-21	mod_2	288892	2224146	Soc. Dist. + Travel Ban	solid
2020-09-21	mod_3	1404614	5616313	No Intervention	solid
2020-09-21	mod_4	254544	2021479	Moderate return	solid
2020-09-21	mod_5	1273438	5479718	Normal (pre-intervention)	solid
2020-09-21	mod_6	56097	377779	Cautious return	solid
2020-09-22	mod_2	296157	2276784	Soc. Dist. + Travel Ban	solid
2020-09-22	mod_3	1427326	5644729	No Intervention	solid
2020-09-22	mod_4	261255	2073936	Moderate return	solid
2020-09-22	mod_5	1296109	5514360	Normal (pre-intervention)	solid
2020-09-22	mod_6	57375	388938	Cautious return	solid
2020-09-23	mod_2	303512	2327969	Soc. Dist. + Travel Ban	solid
2020-09-23	mod_3	1449929	5668664	No Intervention	solid
2020-09-23	mod_4	268060	2127468	Moderate return	solid
2020-09-23	mod_5	1318700	5544782	Normal (pre-intervention)	solid
2020-09-23	mod_6	58678	400786	Cautious return	solid
2020-09-24	mod_2	310956	2379456	Soc. Dist. + Travel Ban	solid
2020-09-24	mod_3	1472427	5694134	No Intervention	solid
2020-09-24	mod_4	274947	2179470	Moderate return	solid
2020-09-24	mod_5	1341211	5575069	Normal (pre-intervention)	solid
2020-09-24	mod_6	60008	412428	Cautious return	solid
2020-09-25	mod_2	318475	2432185	Soc. Dist. + Travel Ban	solid
2020-09-25	mod_3	1494807	5716558	No Intervention	solid
2020-09-25	mod_4	281920	2231151	Moderate return	solid
2020-09-25	mod_5	1363631	5603896	Normal (pre-intervention)	solid
2020-09-25	mod_6	61355	424905	Cautious return	solid
2020-09-26	mod_2	326074	2486682	Soc. Dist. + Travel Ban	solid
2020-09-26	mod_3	1517073	5738173	No Intervention	solid
2020-09-26	mod_4	288984	2286014	Moderate return	solid
2020-09-26	mod_5	1385973	5631636	Normal (pre-intervention)	solid
2020-09-26	mod_6	62737	436896	Cautious return	solid
2020-09-27	mod_2	333751	2536155	Soc. Dist. + Travel Ban	solid
2020-09-27	mod_3	1539185	5759085	No Intervention	solid
2020-09-27	mod_4	296122	2337935	Moderate return	solid
2020-09-27	mod_5	1408213	5656748	Normal (pre-intervention)	solid
2020-09-27	mod_6	64136	450208	Cautious return	solid
2020-09-28	mod_2	341490	2590359	Soc. Dist. + Travel Ban	solid
2020-09-28	mod_3	1561187	5777707	No Intervention	solid
2020-09-28	mod_4	303338	2387868	Moderate return	solid
2020-09-28	mod_5	1430358	5686343	Normal (pre-intervention)	solid
2020-09-28	mod_6	65559	462746	Cautious return	solid
2020-09-29	mod_2	349309	2642162	Soc. Dist. + Travel Ban	solid
2020-09-29	mod_3	1583035	5799068	No Intervention	solid
2020-09-29	mod_4	310637	2442886	Moderate return	solid
2020-09-29	mod_5	1452387	5709731	Normal (pre-intervention)	solid
2020-09-29	mod_6	67011	475878	Cautious return	solid
2020-09-30	mod_2	357204	2693299	Soc. Dist. + Travel Ban	solid
2020-09-30	mod_3	1604760	5820026	No Intervention	solid
2020-09-30	mod_4	318011	2492323	Moderate return	solid
2020-09-30	mod_5	1474318	5730934	Normal (pre-intervention)	solid
2020-09-30	mod_6	68493	490599	Cautious return	solid
2020-10-01	mod_2	365166	2744108	Soc. Dist. + Travel Ban	solid
2020-10-01	mod_3	1626342	5838460	No Intervention	solid
2020-10-01	mod_4	325469	2546604	Moderate return	solid
2020-10-01	mod_5	1496123	5753648	Normal (pre-intervention)	solid
2020-10-01	mod_6	69992	505332	Cautious return	solid
2020-10-02	mod_2	373192	2798479	Soc. Dist. + Travel Ban	solid
2020-10-02	mod_3	1647774	5855457	No Intervention	solid
2020-10-02	mod_4	332990	2595984	Moderate return	solid
2020-10-02	mod_5	1517789	5777250	Normal (pre-intervention)	solid
2020-10-02	mod_6	71521	518443	Cautious return	solid
2020-10-03	mod_2	381285	2848840	Soc. Dist. + Travel Ban	solid
2020-10-03	mod_3	1669048	5872830	No Intervention	solid
2020-10-03	mod_4	340592	2648320	Moderate return	solid
2020-10-03	mod_5	1539352	5795861	Normal (pre-intervention)	solid
2020-10-03	mod_6	73071	533608	Cautious return	solid
2020-10-04	mod_2	389440	2899698	Soc. Dist. + Travel Ban	solid
2020-10-04	mod_3	1690168	5889313	No Intervention	solid
2020-10-04	mod_4	348264	2702133	Moderate return	solid
2020-10-04	mod_5	1560770	5816668	Normal (pre-intervention)	solid
2020-10-04	mod_6	74645	548877	Cautious return	solid
2020-10-05	mod_2	397652	2950155	Soc. Dist. + Travel Ban	solid
2020-10-05	mod_3	1711128	5904533	No Intervention	solid
2020-10-05	mod_4	355995	2751271	Moderate return	solid
2020-10-05	mod_5	1582063	5833896	Normal (pre-intervention)	solid
2020-10-05	mod_6	76248	565384	Cautious return	solid
2020-10-06	mod_2	405926	3000377	Soc. Dist. + Travel Ban	solid
2020-10-06	mod_3	1731959	5916526	No Intervention	solid
2020-10-06	mod_4	363780	2799375	Moderate return	solid
2020-10-06	mod_5	1603226	5849616	Normal (pre-intervention)	solid
2020-10-06	mod_6	77876	579474	Cautious return	solid
2020-10-07	mod_2	414251	3050307	Soc. Dist. + Travel Ban	solid
2020-10-07	mod_3	1752603	5928355	No Intervention	solid
2020-10-07	mod_4	371642	2850524	Moderate return	solid
2020-10-07	mod_5	1624236	5866831	Normal (pre-intervention)	solid
2020-10-07	mod_6	79530	596773	Cautious return	solid
2020-10-08	mod_2	422626	3098198	Soc. Dist. + Travel Ban	solid
2020-10-08	mod_3	1773101	5941943	No Intervention	solid
2020-10-08	mod_4	379564	2902008	Moderate return	solid
2020-10-08	mod_5	1645098	5882726	Normal (pre-intervention)	solid
2020-10-08	mod_6	81208	613449	Cautious return	solid
2020-10-09	mod_2	431059	3146754	Soc. Dist. + Travel Ban	solid
2020-10-09	mod_3	1793440	5953715	No Intervention	solid
2020-10-09	mod_4	387551	2949320	Moderate return	solid
2020-10-09	mod_5	1665834	5897816	Normal (pre-intervention)	solid
2020-10-09	mod_6	82912	629800	Cautious return	solid
2020-10-10	mod_2	439540	3194263	Soc. Dist. + Travel Ban	solid
2020-10-10	mod_3	1813608	5964818	No Intervention	solid
2020-10-10	mod_4	395594	2998253	Moderate return	solid
2020-10-10	mod_5	1686427	5908667	Normal (pre-intervention)	solid
2020-10-10	mod_6	84643	648046	Cautious return	solid
2020-10-11	mod_2	448070	3242294	Soc. Dist. + Travel Ban	solid
2020-10-11	mod_3	1833601	5975450	No Intervention	solid
2020-10-11	mod_4	403691	3046742	Moderate return	solid
2020-10-11	mod_5	1706876	5923453	Normal (pre-intervention)	solid
2020-10-11	mod_6	86403	667036	Cautious return	solid
2020-10-12	mod_2	456642	3290303	Soc. Dist. + Travel Ban	solid
2020-10-12	mod_3	1853418	5985103	No Intervention	solid
2020-10-12	mod_4	411846	3097245	Moderate return	solid
2020-10-12	mod_5	1727159	5937672	Normal (pre-intervention)	solid
2020-10-12	mod_6	88185	685649	Cautious return	solid
2020-10-13	mod_2	465268	3338233	Soc. Dist. + Travel Ban	solid
2020-10-13	mod_3	1873086	5993289	No Intervention	solid
2020-10-13	mod_4	420051	3147278	Moderate return	solid
2020-10-13	mod_5	1747289	5948664	Normal (pre-intervention)	solid
2020-10-13	mod_6	89997	703796	Cautious return	solid
2020-10-14	mod_2	473932	3383194	Soc. Dist. + Travel Ban	solid
2020-10-14	mod_3	1892582	6001589	No Intervention	solid
2020-10-14	mod_4	428305	3193973	Moderate return	solid
2020-10-14	mod_5	1767270	5959192	Normal (pre-intervention)	solid
2020-10-14	mod_6	91830	722423	Cautious return	solid
2020-10-15	mod_2	482618	3428050	Soc. Dist. + Travel Ban	solid
2020-10-15	mod_3	1911908	6011364	No Intervention	solid
2020-10-15	mod_4	436609	3243407	Moderate return	solid
2020-10-15	mod_5	1787084	5969724	Normal (pre-intervention)	solid
2020-10-15	mod_6	93692	742174	Cautious return	solid
2020-10-16	mod_2	491370	3473654	Soc. Dist. + Travel Ban	solid
2020-10-16	mod_3	1931066	6019563	No Intervention	solid
2020-10-16	mod_4	444952	3288929	Moderate return	solid
2020-10-16	mod_5	1806743	5980350	Normal (pre-intervention)	solid
2020-10-16	mod_6	95579	761407	Cautious return	solid
2020-10-17	mod_2	500144	3515684	Soc. Dist. + Travel Ban	solid
2020-10-17	mod_3	1950058	6027807	No Intervention	solid
2020-10-17	mod_4	453341	3334875	Moderate return	solid
2020-10-17	mod_5	1826241	5989841	Normal (pre-intervention)	solid
2020-10-17	mod_6	97487	780555	Cautious return	solid
2020-10-18	mod_2	508949	3561795	Soc. Dist. + Travel Ban	solid
2020-10-18	mod_3	1968864	6034529	No Intervention	solid
2020-10-18	mod_4	461779	3381281	Moderate return	solid
2020-10-18	mod_5	1845589	5998525	Normal (pre-intervention)	solid
2020-10-18	mod_6	99425	801403	Cautious return	solid
2020-10-19	mod_2	517782	3604644	Soc. Dist. + Travel Ban	solid
2020-10-19	mod_3	1987509	6042156	No Intervention	solid
2020-10-19	mod_4	470250	3425180	Moderate return	solid
2020-10-19	mod_5	1864760	6008023	Normal (pre-intervention)	solid
2020-10-19	mod_6	101389	823168	Cautious return	solid
2020-10-20	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-10-20	mod_3	NA	NA	No Intervention	solid
2020-10-20	mod_4	NA	NA	Moderate return	solid
2020-10-20	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-10-20	mod_6	NA	NA	Cautious return	solid
2020-10-21	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-10-21	mod_3	NA	NA	No Intervention	solid
2020-10-21	mod_4	NA	NA	Moderate return	solid
2020-10-21	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-10-21	mod_6	NA	NA	Cautious return	solid
2020-10-22	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-10-22	mod_3	NA	NA	No Intervention	solid
2020-10-22	mod_4	NA	NA	Moderate return	solid
2020-10-22	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-10-22	mod_6	NA	NA	Cautious return	solid
2020-10-23	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-10-23	mod_3	NA	NA	No Intervention	solid
2020-10-23	mod_4	NA	NA	Moderate return	solid
2020-10-23	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-10-23	mod_6	NA	NA	Cautious return	solid
2020-10-24	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-10-24	mod_3	NA	NA	No Intervention	solid
2020-10-24	mod_4	NA	NA	Moderate return	solid
2020-10-24	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-10-24	mod_6	NA	NA	Cautious return	solid
2020-10-25	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-10-25	mod_3	NA	NA	No Intervention	solid
2020-10-25	mod_4	NA	NA	Moderate return	solid
2020-10-25	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-10-25	mod_6	NA	NA	Cautious return	solid
2020-10-26	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-10-26	mod_3	NA	NA	No Intervention	solid
2020-10-26	mod_4	NA	NA	Moderate return	solid
2020-10-26	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-10-26	mod_6	NA	NA	Cautious return	solid
2020-10-27	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-10-27	mod_3	NA	NA	No Intervention	solid
2020-10-27	mod_4	NA	NA	Moderate return	solid
2020-10-27	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-10-27	mod_6	NA	NA	Cautious return	solid
2020-10-28	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-10-28	mod_3	NA	NA	No Intervention	solid
2020-10-28	mod_4	NA	NA	Moderate return	solid
2020-10-28	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-10-28	mod_6	NA	NA	Cautious return	solid
2020-10-29	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-10-29	mod_3	NA	NA	No Intervention	solid
2020-10-29	mod_4	NA	NA	Moderate return	solid
2020-10-29	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-10-29	mod_6	NA	NA	Cautious return	solid
2020-10-30	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-10-30	mod_3	NA	NA	No Intervention	solid
2020-10-30	mod_4	NA	NA	Moderate return	solid
2020-10-30	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-10-30	mod_6	NA	NA	Cautious return	solid
2020-10-31	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-10-31	mod_3	NA	NA	No Intervention	solid
2020-10-31	mod_4	NA	NA	Moderate return	solid
2020-10-31	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-10-31	mod_6	NA	NA	Cautious return	solid
2020-11-01	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-11-01	mod_3	NA	NA	No Intervention	solid
2020-11-01	mod_4	NA	NA	Moderate return	solid
2020-11-01	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-11-01	mod_6	NA	NA	Cautious return	solid
2020-11-02	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-11-02	mod_3	NA	NA	No Intervention	solid
2020-11-02	mod_4	NA	NA	Moderate return	solid
2020-11-02	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-11-02	mod_6	NA	NA	Cautious return	solid
2020-11-03	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-11-03	mod_3	NA	NA	No Intervention	solid
2020-11-03	mod_4	NA	NA	Moderate return	solid
2020-11-03	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-11-03	mod_6	NA	NA	Cautious return	solid
2020-11-04	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-11-04	mod_3	NA	NA	No Intervention	solid
2020-11-04	mod_4	NA	NA	Moderate return	solid
2020-11-04	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-11-04	mod_6	NA	NA	Cautious return	solid
2020-11-05	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-11-05	mod_3	NA	NA	No Intervention	solid
2020-11-05	mod_4	NA	NA	Moderate return	solid
2020-11-05	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-11-05	mod_6	NA	NA	Cautious return	solid
2020-11-06	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
